1.858	2.880
1.814	2.880
1.771	2.880
1.728	2.880
1.685	2.880
1.642	2.880
1.598	2.880
1.555	2.880
1.512	2.880
1.469	2.880
1.426	2.880
1.382	2.880
1.339	2.880
1.296	2.880
1.253	2.880
1.210	2.880
1.166	2.880
1.123	2.880
1.080	2.880
1.037	2.880
0.994	2.880
0.950	2.880
0.907	2.880
0.864	2.880
0.821	2.880
0.778	2.880
0.734	2.880
0.691	2.880
0.648	2.880
0.605	2.880
0.562	2.880
0.518	2.880
0.475	2.880
0.432	2.880
0.389	2.880
0.346	2.880
0.302	2.880
0.259	2.880
0.216	2.880
0.173	2.880
0.130	2.880
0.086	2.880
0.043	2.880
0.000	2.880
