0.000	0	
0.030	0	
0.000	0	
-0.030	0	
0.000	0	
0.060	0	
0.000	0	
-0.060	0	
0.000	0	
0.090	0	
0.000	0	
-0.090	0	
0.000	0	
0.120	0	
0.000	0	
-0.120	0	
0.000	0	
0.150	0	
0.000	0	
-0.150	0	
0.000	0	
0.180	0	
0.000	0	
-0.180	0	
0.000	0	
0.210	0	
0.000	0	
-0.210	0	
0.000	0	
0.240	0	
0.000	0	
-0.240	0	
0.000	0	
0.300	0	
0.000	0	
-0.300	0	
0.000	0	
0.375	0	
0.000	0	
-0.375	0	
0.000	0	
0.450	0	
0.000	0	
-0.450	0	
0.000	0	
0.525	0	
0.000	0	
-0.525	0	
0.000	0	
0.600	0	
0.000	0	
-0.600	0	
0.000	0	
0.675	0	
0.000	0	
-0.675	0	
0.000	0	
0.750	0	
0.000	0	
-0.750	0	
0.000	0	
0.825	0	
0.000	0	
-0.825	0	
0.000	0	
0.900	0	
0.000	0	
-0.900	0	
0.000	0	
0.975	0	
0.000	0	
-0.975	0	
0.000	0	
1.050	0	
0.000	0	
-1.050	0	
0.000	0	
1.125	0	
0.000	0	
-1.125	0	
0.000	0	
