0.000	0	1200
0.030	0	1200
0.000	0	1200
-0.030	0	1200
0.000	0	1200
0.060	0	1200
0.000	0	1200
-0.060	0	1200
0.000	0	1200
0.090	0	1200
0.000	0	1200
-0.090	0	1200
0.000	0	1200
0.120	0	1200
0.000	0	1200
-0.120	0	1200
0.000	0	1200
0.150	0	1200
0.000	0	1200
-0.150	0	1200
0.000	0	1200
0.180	0	1200
0.000	0	1200
-0.180	0	1200
0.000	0	1200
0.210	0	1200
0.000	0	1200
-0.210	0	1200
0.000	0	1200
0.240	0	1200
0.000	0	1200
-0.240	0	1200
0.000	0	1200
0.300	0	1200
0.000	0	1200
-0.300	0	1200
0.000	0	1200
0.375	0	1200
0.000	0	1200
-0.375	0	1200
0.000	0	1200
0.450	0	1200
0.000	0	1200
-0.450	0	1200
0.000	0	1200
0.525	0	1200
0.000	0	1200
-0.525	0	1200
0.000	0	1200
0.600	0	1200
0.000	0	1200
-0.600	0	1200
0.000	0	1200
0.675	0	1200
0.000	0	1200
-0.675	0	1200
0.000	0	1200
0.750	0	1200
0.000	0	1200
-0.750	0	1200
0.000	0	1200
0.825	0	1200
0.000	0	1200
-0.825	0	1200
0.000	0	1200
0.900	0	1200
0.000	0	1200
-0.900	0	1200
0.000	0	1200
0.975	0	1200
0.000	0	1200
-0.975	0	1200
0.000	0	1200
1.050	0	1200
0.000	0	1200
-1.050	0	1200
0.000	0	1200
1.125	0	1200
0.000	0	1200
-1.125	0	1200
0.000	0	1200
