0	0
0.033	0
0.067	0
0.100	0
0.133	0
0.167	0
0.200	0
0.233	0
0.267	0
0.300	0
0.333	0
0.367	0
0.400	0
0.433	0
0.467	0
0.500	0
0.467	0
0.433	0
0.400	0
0.367	0
0.333	0
0.300	0
0.267	0
0.233	0
0.200	0
0.167	0
0.133	0
0.100	0
0.067	0
0.033	0
0.000	0
-0.033	0
-0.067	0
-0.100	0
-0.133	0
-0.167	0
-0.200	0
-0.233	0
-0.267	0
-0.300	0
-0.333	0
-0.367	0
-0.400	0
-0.433	0
-0.467	0
-0.500	0
-0.467	0
-0.433	0
-0.400	0
-0.367	0
-0.333	0
-0.300	0
-0.267	0
-0.233	0
-0.200	0
-0.167	0
-0.133	0
-0.100	0
-0.067	0
-0.033	0
0	0
0	0
0	0.043
0	0.087
0	0.130
0	0.173
0	0.217
0	0.260
0	0.303
0	0.347
0	0.390
0	0.433
0	0.477
0	0.520
0	0.563
0	0.607
0	0.650
0	0.607
0	0.563
0	0.520
0	0.477
0	0.433
0	0.390
0	0.347
0	0.303
0	0.260
0	0.217
0	0.173
0	0.130
0	0.087
0	0.043
0	0
0	-0.043
0	-0.087
0	-0.130
0	-0.173
0	-0.217
0	-0.260
0	-0.303
0	-0.347
0	-0.390
0	-0.433
0	-0.477
0	-0.520
0	-0.563
0	-0.607
0	-0.650
0	-0.607
0	-0.563
0	-0.520
0	-0.477
0	-0.433
0	-0.390
0	-0.347
0	-0.303
0	-0.260
0	-0.217
0	-0.173
0	-0.130
0	-0.087
0	-0.043
0	0
0	0
0.033	0
0.067	0
0.100	0
0.133	0
0.167	0
0.200	0
0.233	0
0.267	0
0.300	0
0.333	0
0.367	0
0.400	0
0.433	0
0.467	0
0.500	0
0.467	0
0.433	0
0.400	0
0.367	0
0.333	0
0.300	0
0.267	0
0.233	0
0.200	0
0.167	0
0.133	0
0.100	0
0.067	0
0.033	0
0.000	0
-0.033	0
-0.067	0
-0.100	0
-0.133	0
-0.167	0
-0.200	0
-0.233	0
-0.267	0
-0.300	0
-0.333	0
-0.367	0
-0.400	0
-0.433	0
-0.467	0
-0.500	0
-0.467	0
-0.433	0
-0.400	0
-0.367	0
-0.333	0
-0.300	0
-0.267	0
-0.233	0
-0.200	0
-0.167	0
-0.133	0
-0.100	0
-0.067	0
-0.033	0
0	0
0	0
0	0.043
0	0.087
0	0.130
0	0.173
0	0.217
0	0.260
0	0.303
0	0.347
0	0.390
0	0.433
0	0.477
0	0.520
0	0.563
0	0.607
0	0.650
0	0.607
0	0.563
0	0.520
0	0.477
0	0.433
0	0.390
0	0.347
0	0.303
0	0.260
0	0.217
0	0.173
0	0.130
0	0.087
0	0.043
0	0
0	-0.043
0	-0.087
0	-0.130
0	-0.173
0	-0.217
0	-0.260
0	-0.303
0	-0.347
0	-0.390
0	-0.433
0	-0.477
0	-0.520
0	-0.563
0	-0.607
0	-0.650
0	-0.607
0	-0.563
0	-0.520
0	-0.477
0	-0.433
0	-0.390
0	-0.347
0	-0.303
0	-0.260
0	-0.217
0	-0.173
0	-0.130
0	-0.087
0	-0.043
0	0.000
