4.66E-04	-3.47E-05	0	0	0	-6.55E-07	0	0	0	0	0	0
6.72E-04	-1.28E-04	0	0	0	-8.31E-07	0	0	0	0	0	0
7.48E-04	-2.51E-04	0	0	0	-1.07E-06	0	0	0	0	0	0
7.72E-04	-3.88E-04	0	0	0	-1.43E-06	0	0	0	0	0	0
7.77E-04	-5.31E-04	0	0	0	-1.85E-06	0	0	0	0	0	0
7.75E-04	-6.76E-04	0	0	0	-2.30E-06	0	0	0	0	0	0
7.69E-04	-8.23E-04	0	0	0	-2.77E-06	0	0	0	0	0	0
7.62E-04	-9.70E-04	0	0	0	-3.24E-06	0	0	0	0	0	0
7.54E-04	-1.12E-03	0	0	0	-3.71E-06	0	0	0	0	0	0
7.46E-04	-1.27E-03	0	0	0	-4.19E-06	0	0	0	0	0	0
7.38E-04	-1.41E-03	0	0	0	-4.66E-06	0	0	0	0	0	0
7.30E-04	-1.56E-03	0	0	0	-5.13E-06	0	0	0	0	0	0
7.22E-04	-1.71E-03	0	0	0	-5.61E-06	0	0	0	0	0	0
7.14E-04	-1.86E-03	0	0	0	-6.08E-06	0	0	0	0	0	0
7.05E-04	-2.00E-03	0	0	0	-6.56E-06	0	0	0	0	0	0
6.97E-04	-2.15E-03	0	0	0	-7.03E-06	0	0	0	0	0	0
6.89E-04	-2.30E-03	0	0	0	-7.50E-06	0	0	0	0	0	0
6.81E-04	-2.45E-03	0	0	0	-7.98E-06	0	0	0	0	0	0
6.72E-04	-2.60E-03	0	0	0	-8.45E-06	0	0	0	0	0	0
6.64E-04	-2.74E-03	0	0	0	-8.93E-06	0	0	0	0	0	0
6.56E-04	-2.89E-03	0	0	0	-9.40E-06	0	0	0	0	0	0
6.48E-04	-3.04E-03	0	0	0	-9.87E-06	0	0	0	0	0	0
6.39E-04	-3.19E-03	0	0	0	-1.03E-05	0	0	0	0	0	0
6.31E-04	-3.34E-03	0	0	0	-1.08E-05	0	0	0	0	0	0
6.22E-04	-3.49E-03	0	0	0	-1.13E-05	0	0	0	0	0	0
6.14E-04	-3.63E-03	0	0	0	-1.18E-05	0	0	0	0	0	0
6.05E-04	-3.78E-03	0	0	0	-1.22E-05	0	0	0	0	0	0
5.97E-04	-3.93E-03	0	0	0	-1.27E-05	0	0	0	0	0	0
5.89E-04	-4.08E-03	0	0	0	-1.32E-05	0	0	0	0	0	0
5.80E-04	-4.23E-03	0	0	0	-1.37E-05	0	0	0	0	0	0
5.72E-04	-4.38E-03	0	0	0	-1.41E-05	0	0	0	0	0	0
5.63E-04	-4.52E-03	0	0	0	-1.46E-05	0	0	0	0	0	0
5.54E-04	-4.67E-03	0	0	0	-1.51E-05	0	0	0	0	0	0
5.46E-04	-4.82E-03	0	0	0	-1.56E-05	0	0	0	0	0	0
5.37E-04	-4.97E-03	0	0	0	-1.60E-05	0	0	0	0	0	0
5.28E-04	-5.12E-03	0	0	0	-1.65E-05	0	0	0	0	0	0
5.20E-04	-5.27E-03	0	0	0	-1.70E-05	0	0	0	0	0	0
5.11E-04	-5.41E-03	0	0	0	-1.74E-05	0	0	0	0	0	0
5.02E-04	-5.56E-03	0	0	0	-1.79E-05	0	0	0	0	0	0
4.94E-04	-5.71E-03	0	0	0	-1.84E-05	0	0	0	0	0	0
4.85E-04	-5.86E-03	0	0	0	-1.89E-05	0	0	0	0	0	0
4.76E-04	-6.01E-03	0	0	0	-1.93E-05	0	0	0	0	0	0
4.67E-04	-6.16E-03	0	0	0	-1.98E-05	0	0	0	0	0	0
4.59E-04	-6.31E-03	0	0	0	-2.03E-05	0	0	0	0	0	0
4.50E-04	-6.46E-03	0	0	0	-2.08E-05	0	0	0	0	0	0
4.41E-04	-6.60E-03	0	0	0	-2.12E-05	0	0	0	0	0	0
4.32E-04	-6.75E-03	0	0	0	-2.17E-05	0	0	0	0	0	0
4.23E-04	-6.90E-03	0	0	0	-2.22E-05	0	0	0	0	0	0
4.14E-04	-7.05E-03	0	0	0	-2.27E-05	0	0	0	0	0	0
4.05E-04	-7.20E-03	0	0	0	-2.31E-05	0	0	0	0	0	0
3.96E-04	-7.35E-03	0	0	0	-2.36E-05	0	0	0	0	0	0
3.87E-04	-7.50E-03	0	0	0	-2.41E-05	0	0	0	0	0	0
3.78E-04	-7.65E-03	0	0	0	-2.45E-05	0	0	0	0	0	0
3.69E-04	-7.80E-03	0	0	0	-2.50E-05	0	0	0	0	0	0
3.60E-04	-7.95E-03	0	0	0	-2.55E-05	0	0	0	0	0	0
3.51E-04	-8.10E-03	0	0	0	-2.60E-05	0	0	0	0	0	0
3.42E-04	-8.25E-03	0	0	0	-2.64E-05	0	0	0	0	0	0
3.33E-04	-8.39E-03	0	0	0	-2.69E-05	0	0	0	0	0	0
3.23E-04	-8.54E-03	0	0	0	-2.74E-05	0	0	0	0	0	0
3.14E-04	-8.69E-03	0	0	0	-2.79E-05	0	0	0	0	0	0
3.05E-04	-8.84E-03	0	0	0	-2.83E-05	0	0	0	0	0	0
2.96E-04	-8.99E-03	0	0	0	-2.88E-05	0	0	0	0	0	0
2.87E-04	-9.14E-03	0	0	0	-2.93E-05	0	0	0	0	0	0
2.77E-04	-9.29E-03	0	0	0	-2.97E-05	0	0	0	0	0	0
2.68E-04	-9.44E-03	0	0	0	-3.02E-05	0	0	0	0	0	0
2.59E-04	-9.59E-03	0	0	0	-3.07E-05	0	0	0	0	0	0
2.49E-04	-9.74E-03	0	0	0	-3.12E-05	0	0	0	0	0	0
2.40E-04	-9.89E-03	0	0	0	-3.16E-05	0	0	0	0	0	0
2.31E-04	-1.00E-02	0	0	0	-3.21E-05	0	0	0	0	0	0
2.21E-04	-1.02E-02	0	0	0	-3.26E-05	0	0	0	0	0	0
-2.54E-04	-1.03E-02	0	0	0	-3.24E-05	0	0	0	0	0	0
-4.74E-04	-1.04E-02	0	0	0	-3.27E-05	0	0	0	0	0	0
-5.61E-04	-1.04E-02	0	0	0	-3.29E-05	0	0	0	0	0	0
-5.96E-04	-1.04E-02	0	0	0	-3.30E-05	0	0	0	0	0	0
-6.10E-04	-1.04E-02	0	0	0	-3.31E-05	0	0	0	0	0	0
-6.15E-04	-1.04E-02	0	0	0	-3.31E-05	0	0	0	0	0	0
-6.18E-04	-1.04E-02	0	0	0	-3.31E-05	0	0	0	0	0	0
-6.19E-04	-1.04E-02	0	0	0	-3.31E-05	0	0	0	0	0	0
-6.19E-04	-1.04E-02	0	0	0	-3.31E-05	0	0	0	0	0	0
-6.20E-04	-1.04E-02	0	0	0	-3.31E-05	0	0	0	0	0	0
-6.20E-04	-1.04E-02	0	0	0	-3.31E-05	0	0	0	0	0	0
-6.20E-04	-1.04E-02	0	0	0	-3.31E-05	0	0	0	0	0	0
-6.20E-04	-1.04E-02	0	0	0	-3.31E-05	0	0	0	0	0	0
-6.63E-04	-1.05E-02	0	0	0	-3.31E-05	0	0	0	0	0	0
-7.48E-04	-1.05E-02	0	0	0	-3.31E-05	0	0	0	0	0	0
-8.68E-04	-1.05E-02	0	0	0	-3.31E-05	0	0	0	0	0	0
-1.02E-03	-1.05E-02	0	0	0	-3.29E-05	0	0	0	0	0	0
-1.19E-03	-1.05E-02	0	0	0	-3.27E-05	0	0	0	0	0	0
-1.39E-03	-1.06E-02	0	0	0	-3.26E-05	0	0	0	0	0	0
-1.60E-03	-1.07E-02	0	0	0	-3.24E-05	0	0	0	0	0	0
-1.83E-03	-1.08E-02	0	0	0	-3.22E-05	0	0	0	0	0	0
-2.06E-03	-1.09E-02	0	0	0	-3.20E-05	0	0	0	0	0	0
-2.30E-03	-1.09E-02	0	0	0	-3.16E-05	0	0	0	0	0	0
-2.53E-03	-1.09E-02	0	0	0	-3.10E-05	0	0	0	0	0	0
-2.77E-03	-1.09E-02	0	0	0	-3.03E-05	0	0	0	0	0	0
-3.01E-03	-1.09E-02	0	0	0	-2.96E-05	0	0	0	0	0	0
-3.25E-03	-1.09E-02	0	0	0	-2.91E-05	0	0	0	0	0	0
-3.49E-03	-1.08E-02	0	0	0	-2.85E-05	0	0	0	0	0	0
-3.71E-03	-1.07E-02	0	0	0	-2.77E-05	0	0	0	0	0	0
-3.94E-03	-1.06E-02	0	0	0	-2.65E-05	0	0	0	0	0	0
-4.16E-03	-1.05E-02	0	0	0	-2.48E-05	0	0	0	0	0	0
-4.40E-03	-1.05E-02	0	0	0	-2.30E-05	0	0	0	0	0	0
-4.68E-03	-1.04E-02	0	0	0	-2.16E-05	0	0	0	0	0	0
-5.01E-03	-1.03E-02	0	0	0	-2.09E-05	0	0	0	0	0	0
-5.38E-03	-1.03E-02	0	0	0	-2.08E-05	0	0	0	0	0	0
-5.80E-03	-1.03E-02	0	0	0	-2.12E-05	0	0	0	0	0	0
-6.23E-03	-1.02E-02	0	0	0	-2.15E-05	0	0	0	0	0	0
-6.67E-03	-1.02E-02	0	0	0	-2.14E-05	0	0	0	0	0	0
-7.10E-03	-1.01E-02	0	0	0	-2.07E-05	0	0	0	0	0	0
-7.50E-03	-9.93E-03	0	0	0	-1.95E-05	0	0	0	0	0	0
-7.89E-03	-9.76E-03	0	0	0	-1.77E-05	0	0	0	0	0	0
-8.25E-03	-9.60E-03	0	0	0	-1.56E-05	0	0	0	0	0	0
-8.61E-03	-9.52E-03	0	0	0	-1.32E-05	0	0	0	0	0	0
-8.95E-03	-9.52E-03	0	0	0	-1.07E-05	0	0	0	0	0	0
-9.30E-03	-9.60E-03	0	0	0	-8.15E-06	0	0	0	0	0	0
-9.66E-03	-9.75E-03	0	0	0	-6.00E-06	0	0	0	0	0	0
-1.00E-02	-9.92E-03	0	0	0	-4.52E-06	0	0	0	0	0	0
-1.04E-02	-1.01E-02	0	0	0	-3.97E-06	0	0	0	0	0	0
-1.08E-02	-1.03E-02	0	0	0	-4.48E-06	0	0	0	0	0	0
-1.12E-02	-1.05E-02	0	0	0	-5.94E-06	0	0	0	0	0	0
-1.15E-02	-1.06E-02	0	0	0	-7.97E-06	0	0	0	0	0	0
-1.18E-02	-1.07E-02	0	0	0	-9.88E-06	0	0	0	0	0	0
-1.20E-02	-1.08E-02	0	0	0	-1.09E-05	0	0	0	0	0	0
-1.20E-02	-1.08E-02	0	0	0	-1.03E-05	0	0	0	0	0	0
-1.20E-02	-1.08E-02	0	0	0	-7.99E-06	0	0	0	0	0	0
-1.18E-02	-1.08E-02	0	0	0	-4.25E-06	0	0	0	0	0	0
-1.16E-02	-1.09E-02	0	0	0	-7.16E-08	0	0	0	0	0	0
-1.13E-02	-1.09E-02	0	0	0	3.33E-06	0	0	0	0	0	0
-1.11E-02	-1.11E-02	0	0	0	4.92E-06	0	0	0	0	0	0
-1.08E-02	-1.12E-02	0	0	0	4.13E-06	0	0	0	0	0	0
-1.07E-02	-1.14E-02	0	0	0	1.12E-06	0	0	0	0	0	0
-1.05E-02	-1.14E-02	0	0	0	-3.38E-06	0	0	0	0	0	0
-1.04E-02	-1.14E-02	0	0	0	-8.39E-06	0	0	0	0	0	0
-1.03E-02	-1.13E-02	0	0	0	-1.29E-05	0	0	0	0	0	0
-1.01E-02	-1.12E-02	0	0	0	-1.63E-05	0	0	0	0	0	0
-9.88E-03	-1.10E-02	0	0	0	-1.81E-05	0	0	0	0	0	0
-9.56E-03	-1.08E-02	0	0	0	-1.81E-05	0	0	0	0	0	0
-9.17E-03	-1.07E-02	0	0	0	-1.65E-05	0	0	0	0	0	0
-8.72E-03	-1.06E-02	0	0	0	-1.36E-05	0	0	0	0	0	0
-8.22E-03	-1.04E-02	0	0	0	-1.03E-05	0	0	0	0	0	0
-7.70E-03	-1.03E-02	0	0	0	-7.48E-06	0	0	0	0	0	0
-7.19E-03	-1.02E-02	0	0	0	-6.36E-06	0	0	0	0	0	0
-6.71E-03	-1.01E-02	0	0	0	-7.70E-06	0	0	0	0	0	0
-6.26E-03	-1.00E-02	0	0	0	-1.17E-05	0	0	0	0	0	0
-5.83E-03	-1.00E-02	0	0	0	-1.76E-05	0	0	0	0	0	0
-5.39E-03	-1.00E-02	0	0	0	-2.44E-05	0	0	0	0	0	0
-4.91E-03	-9.99E-03	0	0	0	-3.04E-05	0	0	0	0	0	0
-4.38E-03	-9.97E-03	0	0	0	-3.45E-05	0	0	0	0	0	0
-3.79E-03	-9.93E-03	0	0	0	-3.62E-05	0	0	0	0	0	0
-3.16E-03	-9.87E-03	0	0	0	-3.56E-05	0	0	0	0	0	0
-2.51E-03	-9.83E-03	0	0	0	-3.35E-05	0	0	0	0	0	0
-1.87E-03	-9.83E-03	0	0	0	-3.08E-05	0	0	0	0	0	0
-1.29E-03	-9.87E-03	0	0	0	-2.85E-05	0	0	0	0	0	0
-8.03E-04	-9.97E-03	0	0	0	-2.74E-05	0	0	0	0	0	0
-4.21E-04	-1.01E-02	0	0	0	-2.79E-05	0	0	0	0	0	0
-1.61E-04	-1.02E-02	0	0	0	-3.00E-05	0	0	0	0	0	0
-2.37E-05	-1.03E-02	0	0	0	-3.35E-05	0	0	0	0	0	0
