0.356	0	0	0	0	0
0	0	0	0	0	0
-0.356	0	0	0	0	0
0	0	0	0	0	0
0.356	0	0	0	0	0
0	0	0	0	0	0
-0.356	0	0	0	0	0
0	0	0	0	0	0
0.356	0	0	0	0	0
0	0	0	0	0	0
-0.356	0	0	0	0	0
0	0	0	0	0	0
0.356	0	0	0	0	0
0	0	0	0	0	0
-0.356	0	0	0	0	0
0	0	0	0	0	0
0.356	0	0	0	0	0
0	0	0	0	0	0
-0.356	0	0	0	0	0
0	0	0	0	0	0
0.356	0	0	0	0	0
0	0	0	0	0	0
-0.356	0	0	0	0	0
0	0	0	0	0	0
0.425	0	0	0	0	0
0	0	0	0	0	0
-0.425	0	0	0	0	0
0	0	0	0	0	0
0.425	0	0	0	0	0
0	0	0	0	0	0
-0.425	0	0	0	0	0
0	0	0	0	0	0
0.425	0	0	0	0	0
0	0	0	0	0	0
-0.425	0	0	0	0	0
0	0	0	0	0	0
0.425	0	0	0	0	0
0	0	0	0	0	0
-0.425	0	0	0	0	0
0	0	0	0	0	0
0.425	0	0	0	0	0
0	0	0	0	0	0
-0.425	0	0	0	0	0
0	0	0	0	0	0
0.425	0	0	0	0	0
0	0	0	0	0	0
-0.425	0	0	0	0	0
0	0	0	0	0	0
0.600	0	0	0	0	0
0	0	0	0	0	0
-0.600	0	0	0	0	0
0	0	0	0	0	0
0.600	0	0	0	0	0
0	0	0	0	0	0
-0.600	0	0	0	0	0
0	0	0	0	0	0
0.600	0	0	0	0	0
0	0	0	0	0	0
-0.600	0	0	0	0	0
0	0	0	0	0	0
0.600	0	0	0	0	0
0	0	0	0	0	0
-0.600	0	0	0	0	0
0	0	0	0	0	0
0.600	0	0	0	0	0
0	0	0	0	0	0
-0.600	0	0	0	0	0
0	0	0	0	0	0
0.600	0	0	0	0	0
0	0	0	0	0	0
-0.600	0	0	0	0	0
0	0	0	0	0	0
0.725	0	0	0	0	0
0	0	0	0	0	0
-0.725	0	0	0	0	0
0	0	0	0	0	0
0.725	0	0	0	0	0
0	0	0	0	0	0
-0.725	0	0	0	0	0
0	0	0	0	0	0
0.725	0	0	0	0	0
0	0	0	0	0	0
-0.725	0	0	0	0	0
0	0	0	0	0	0
0.725	0	0	0	0	0
0	0	0	0	0	0
-0.725	0	0	0	0	0
0	0	0	0	0	0
0.725	0	0	0	0	0
0	0	0	0	0	0
-0.725	0	0	0	0	0
0	0	0	0	0	0
0.725	0	0	0	0	0
0	0	0	0	0	0
-0.725	0	0	0	0	0
0	0	0	0	0	0
0.975	0	0	0	0	0
0	0	0	0	0	0
-0.975	0	0	0	0	0
0	0	0	0	0	0
0.975	0	0	0	0	0
0	0	0	0	0	0
-0.975	0	0	0	0	0
0	0	0	0	0	0
0.975	0	0	0	0	0
0	0	0	0	0	0
-0.975	0	0	0	0	0
0	0	0	0	0	0
0.975	0	0	0	0	0
0	0	0	0	0	0
-0.975	0	0	0	0	0
0	0	0	0	0	0
1.275	0	0	0	0	0
0	0	0	0	0	0
-1.275	0	0	0	0	0
0	0	0	0	0	0
1.275	0	0	0	0	0
0	0	0	0	0	0
-1.275	0	0	0	0	0
0	0	0	0	0	0
1.825	0	0	0	0	0
0	0	0	0	0	0
-1.825	0	0	0	0	0
0	0	0	0	0	0
1.825	0	0	0	0	0
0	0	0	0	0	0
-1.825	0	0	0	0	0
0	0	0	0	0	0
2.350	0	0	0	0	0
0	0	0	0	0	0
-2.350	0	0	0	0	0
0	0	0	0	0	0
2.925	0	0	0	0	0
0	0	0	0	0	0
-2.925	0	0	0	0	0
0	0	0	0	0	0
4.025	0	0	0	0	0
0	0	0	0	0	0
-4.025	0	0	0	0	0
0	0	0	0	0	0
5.125	0	0	0	0	0
0	0	0	0	0	0
-5.125	0	0	0	0	0
0	0	0	0	0	0
6.225	0	0	0	0	0
0	0	0	0	0	0
-6.225	0	0	0	0	0
0	0	0	0	0	0
6.775	0	0	0	0	0
0	0	0	0	0	0
-6.775	0	0	0	0	0
0	0	0	0	0	0
6.775	0	0	0	0	0
0	0	0	0	0	0
-6.775	0	0	0	0	0
0	0	0	0	0	0
6.775	0	0	0	0	0
0	0	0	0	0	0
-6.775	0	0	0	0	0
0	0	0	0	0	0
