0.00000	0.000000
0.00710	-0.000130
0.01421	-0.000260
0.00710	-0.000130
0.00000	0.000000
-0.00710	0.000130
-0.01421	0.000260
-0.00710	0.000130
0.00000	0.000000
0.00065	0.000002
0.00856	-0.000149
0.01508	-0.000273
0.01776	-0.000324
0.01249	-0.000224
-0.00187	0.000050
-0.01193	0.000243
-0.00256	0.000064
0.01039	-0.000183
0.01553	-0.000281
0.00659	-0.000111
-0.00853	0.000178
-0.01705	0.000341
-0.00911	0.000189
0.00175	-0.000018
0.00644	-0.000108
-0.00190	0.000052
-0.01583	0.000317
-0.02485	0.000490
-0.01626	0.000326
0.00421	-0.000065
0.01533	-0.000277
0.00979	-0.000171
-0.00417	0.000095
-0.02311	0.000457
-0.04219	0.000822
-0.05172	0.001004
-0.04108	0.000801
-0.01659	0.000334
0.00857	-0.000147
0.02637	-0.000486
0.03279	-0.000609
0.02392	-0.000439
0.00817	-0.000139
0.00035	0.000010
0.00495	-0.000077
0.01427	-0.000255
0.01958	-0.000357
0.01486	-0.000266
0.00193	-0.000020
-0.01615	0.000325
-0.03398	0.000666
-0.04258	0.000830
-0.03732	0.000729
-0.02217	0.000440
0.00020	0.000013
0.02501	-0.000461
0.04746	-0.000888
0.06257	-0.001176
0.06676	-0.001256
0.06032	-0.001133
0.04230	-0.000789
0.01557	-0.000279
-0.01542	0.000312
-0.04444	0.000864
-0.06583	0.001272
-0.07520	0.001451
-0.06649	0.001285
-0.04246	0.000826
-0.00956	0.000199
0.02454	-0.000452
0.05287	-0.000989
0.07060	-0.001326
0.07584	-0.001426
0.06640	-0.001245
0.04246	-0.000789
0.01289	-0.000225
-0.00940	0.000199
-0.01626	0.000330
-0.00800	0.000172
0.01249	-0.000219
0.03680	-0.000683
0.05628	-0.001053
0.06383	-0.001197
0.05599	-0.001047
0.03585	-0.000663
0.01008	-0.000172
-0.01036	0.000218
-0.01773	0.000358
-0.01150	0.000239
0.00550	-0.000086
0.02735	-0.000503
0.04525	-0.000843
0.05255	-0.000982
0.04665	-0.000869
0.02956	-0.000543
0.00446	-0.000065
-0.02302	0.000459
-0.04644	0.000904
-0.06105	0.001181
-0.06527	0.001261
-0.05968	0.001155
-0.04363	0.000848
-0.01877	0.000374
0.01223	-0.000217
0.04343	-0.000810
0.06660	-0.001250
0.07591	-0.001427
0.06988	-0.001312
0.05210	-0.000973
0.02479	-0.000452
-0.00705	0.000155
-0.03678	0.000721
-0.05810	0.001125
-0.06654	0.001285
-0.05930	0.001147
-0.03865	0.000753
-0.00763	0.000161
0.02835	-0.000524
0.06266	-0.001175
0.08825	-0.001662
0.10009	-0.001882
0.09423	-0.001771
0.07678	-0.001440
0.04929	-0.000919
0.01487	-0.000265
-0.02253	0.000447
-0.05892	0.001137
-0.08961	0.001723
-0.11285	0.002159
-0.12639	0.002406
-0.12907	0.002454
-0.12364	0.002352
-0.10796	0.002058
-0.08284	0.001586
-0.05012	0.000971
-0.01319	0.000271
0.02453	-0.000444
0.05975	-0.001105
0.08744	-0.001630
0.10635	-0.001981
0.11473	-0.002131
0.10833	-0.002011
0.09062	-0.001679
0.06360	-0.001173
0.03048	-0.000550
-0.00491	0.000120
-0.03930	0.000770
-0.06985	0.001340
-0.09265	0.001769
-0.10687	0.002037
-0.11164	0.002127
