-0.17243551	30	0	0.16702683	30	0
-0.16973117	30	0	0.16973117	30	0
-0.01373117	30	0	0.32573117	30	0
0.14226883	30	0	0.48173117	30	0
0.29826883	30	0	0.63773117	30	0
0.45426883	30	0	0.79373117	30	0
0.61026883	30	0	0.94973117	30	0
0.76626883	30	0	1.10573117	30	0
0.92226883	30	0	1.26173117	30	0
1.07826883	30	0	1.41773117	30	0
1.23426883	30	0	1.57373117	30	0
1.39026883	30	0	1.72973117	30	0
1.54626883	30	0	1.88573117	30	0
1.70226883	30	0	2.04173117	30	0
1.85826883	30	0	2.19773117	30	0
2.01426883	30	0	2.35373117	30	0
2.17026883	30	0	2.50973117	30	0
2.32626883	30	0	2.66573117	30	0
2.48226883	30	0	2.82173117	30	0
2.63826883	30	0	2.97773117	30	0
2.79426883	30	0	3.13373117	30	0
2.95026883	30	0	3.28973117	30	0
3.10626883	30	0	3.44573117	30	0
3.26226883	30	0	3.60173117	30	0
3.34026883	30	0	3.67973117	30	0
3.41826883	30	0	3.75773117	30	0
3.57426883	30	0	3.91373117	30	0
3.73026883	30	0	4.06973117	30	0
3.57426883	30	0	3.91373117	30	0
3.41826883	30	0	3.75773117	30	0
3.34026883	30	0	3.67973117	30	0
3.26226883	30	0	3.60173117	30	0
3.10626883	30	0	3.44573117	30	0
2.95026883	30	0	3.28973117	30	0
2.79426883	30	0	3.13373117	30	0
2.63826883	30	0	2.97773117	30	0
2.48226883	30	0	2.82173117	30	0
2.32626883	30	0	2.66573117	30	0
2.17026883	30	0	2.50973117	30	0
2.01426883	30	0	2.35373117	30	0
1.85826883	30	0	2.19773117	30	0
1.70226883	30	0	2.04173117	30	0
1.54626883	30	0	1.88573117	30	0
1.39026883	30	0	1.72973117	30	0
1.23426883	30	0	1.57373117	30	0
1.07826883	30	0	1.41773117	30	0
0.92226883	30	0	1.26173117	30	0
0.76626883	30	0	1.10573117	30	0
0.61026883	30	0	0.94973117	30	0
0.45426883	30	0	0.79373117	30	0
0.29826883	30	0	0.63773117	30	0
0.14226883	30	0	0.48173117	30	0
-0.01373117	30	0	0.32573117	30	0
-0.16973117	30	0	0.16973117	30	0
-0.32573117	30	0	0.01373117	30	0
-0.48173117	30	0	-0.14226883	30	0
-0.63773117	30	0	-0.29826883	30	0
-0.79373117	30	0	-0.45426883	30	0
-0.94973117	30	0	-0.61026883	30	0
-1.10573117	30	0	-0.76626883	30	0
-1.26173117	30	0	-0.92226883	30	0
-1.41773117	30	0	-1.07826883	30	0
-1.57373117	30	0	-1.23426883	30	0
-1.72973117	30	0	-1.39026883	30	0
-1.88573117	30	0	-1.54626883	30	0
-2.04173117	30	0	-1.70226883	30	0
-2.19773117	30	0	-1.85826883	30	0
-2.35373117	30	0	-2.01426883	30	0
-2.50973117	30	0	-2.17026883	30	0
-2.66573117	30	0	-2.32626883	30	0
-2.82173117	30	0	-2.48226883	30	0
-2.97773117	30	0	-2.63826883	30	0
-3.13373117	30	0	-2.79426883	30	0
-3.28973117	30	0	-2.95026883	30	0
-3.44573117	30	0	-3.10626883	30	0
-3.60173117	30	0	-3.26226883	30	0
-3.67973117	30	0	-3.34026883	30	0
-3.75773117	30	0	-3.41826883	30	0
-3.91373117	30	0	-3.57426883	30	0
-4.06973117	30	0	-3.73026883	30	0
-3.91373117	30	0	-3.57426883	30	0
-3.75773117	30	0	-3.41826883	30	0
-3.67973117	30	0	-3.34026883	30	0
-3.60173117	30	0	-3.26226883	30	0
-3.44573117	30	0	-3.10626883	30	0
-3.28973117	30	0	-2.95026883	30	0
-3.13373117	30	0	-2.79426883	30	0
-2.97773117	30	0	-2.63826883	30	0
-2.82173117	30	0	-2.48226883	30	0
-2.66573117	30	0	-2.32626883	30	0
-2.50973117	30	0	-2.17026883	30	0
-2.35373117	30	0	-2.01426883	30	0
-2.19773117	30	0	-1.85826883	30	0
-2.04173117	30	0	-1.70226883	30	0
-1.88573117	30	0	-1.54626883	30	0
-1.72973117	30	0	-1.39026883	30	0
-1.57373117	30	0	-1.23426883	30	0
-1.41773117	30	0	-1.07826883	30	0
-1.26173117	30	0	-0.92226883	30	0
-1.10573117	30	0	-0.76626883	30	0
-0.94973117	30	0	-0.61026883	30	0
-0.79373117	30	0	-0.45426883	30	0
-0.63773117	30	0	-0.29826883	30	0
-0.48173117	30	0	-0.14226883	30	0
-0.32573117	30	0	0.01373117	30	0
-0.16973117	30	0	0.16973117	30	0
-0.01373117	30	0	0.32573117	30	0
0.14226883	30	0	0.48173117	30	0
0.29826883	30	0	0.63773117	30	0
0.45426883	30	0	0.79373117	30	0
0.61026883	30	0	0.94973117	30	0
0.76626883	30	0	1.10573117	30	0
0.92226883	30	0	1.26173117	30	0
1.07826883	30	0	1.41773117	30	0
1.23426883	30	0	1.57373117	30	0
1.39026883	30	0	1.72973117	30	0
1.54626883	30	0	1.88573117	30	0
1.70226883	30	0	2.04173117	30	0
1.85826883	30	0	2.19773117	30	0
2.01426883	30	0	2.35373117	30	0
2.17026883	30	0	2.50973117	30	0
2.32626883	30	0	2.66573117	30	0
2.48226883	30	0	2.82173117	30	0
2.63826883	30	0	2.97773117	30	0
2.79426883	30	0	3.13373117	30	0
2.95026883	30	0	3.28973117	30	0
3.10626883	30	0	3.44573117	30	0
3.26226883	30	0	3.60173117	30	0
3.34026883	30	0	3.67973117	30	0
3.41826883	30	0	3.75773117	30	0
3.57426883	30	0	3.91373117	30	0
3.73026883	30	0	4.06973117	30	0
3.57426883	30	0	3.91373117	30	0
3.41826883	30	0	3.75773117	30	0
3.34026883	30	0	3.67973117	30	0
3.26226883	30	0	3.60173117	30	0
3.10626883	30	0	3.44573117	30	0
2.95026883	30	0	3.28973117	30	0
2.79426883	30	0	3.13373117	30	0
2.63826883	30	0	2.97773117	30	0
2.48226883	30	0	2.82173117	30	0
2.32626883	30	0	2.66573117	30	0
2.17026883	30	0	2.50973117	30	0
2.01426883	30	0	2.35373117	30	0
1.85826883	30	0	2.19773117	30	0
1.70226883	30	0	2.04173117	30	0
1.54626883	30	0	1.88573117	30	0
1.39026883	30	0	1.72973117	30	0
1.23426883	30	0	1.57373117	30	0
1.07826883	30	0	1.41773117	30	0
0.92226883	30	0	1.26173117	30	0
0.76626883	30	0	1.10573117	30	0
0.61026883	30	0	0.94973117	30	0
0.45426883	30	0	0.79373117	30	0
0.29826883	30	0	0.63773117	30	0
0.14226883	30	0	0.48173117	30	0
-0.01373117	30	0	0.32573117	30	0
-0.16973117	30	0	0.16973117	30	0
-0.32573117	30	0	0.01373117	30	0
-0.48173117	30	0	-0.14226883	30	0
-0.63773117	30	0	-0.29826883	30	0
-0.79373117	30	0	-0.45426883	30	0
-0.94973117	30	0	-0.61026883	30	0
-1.10573117	30	0	-0.76626883	30	0
-1.26173117	30	0	-0.92226883	30	0
-1.41773117	30	0	-1.07826883	30	0
-1.57373117	30	0	-1.23426883	30	0
-1.72973117	30	0	-1.39026883	30	0
-1.88573117	30	0	-1.54626883	30	0
-2.04173117	30	0	-1.70226883	30	0
-2.19773117	30	0	-1.85826883	30	0
-2.35373117	30	0	-2.01426883	30	0
-2.50973117	30	0	-2.17026883	30	0
-2.66573117	30	0	-2.32626883	30	0
-2.82173117	30	0	-2.48226883	30	0
-2.97773117	30	0	-2.63826883	30	0
-3.13373117	30	0	-2.79426883	30	0
-3.28973117	30	0	-2.95026883	30	0
-3.44573117	30	0	-3.10626883	30	0
-3.60173117	30	0	-3.26226883	30	0
-3.67973117	30	0	-3.34026883	30	0
-3.75773117	30	0	-3.41826883	30	0
-3.91373117	30	0	-3.57426883	30	0
-4.06973117	30	0	-3.73026883	30	0
-3.91373117	30	0	-3.57426883	30	0
-3.75773117	30	0	-3.41826883	30	0
-3.67973117	30	0	-3.34026883	30	0
-3.60173117	30	0	-3.26226883	30	0
-3.44573117	30	0	-3.10626883	30	0
-3.28973117	30	0	-2.95026883	30	0
-3.13373117	30	0	-2.79426883	30	0
-2.97773117	30	0	-2.63826883	30	0
-2.82173117	30	0	-2.48226883	30	0
-2.66573117	30	0	-2.32626883	30	0
-2.50973117	30	0	-2.17026883	30	0
-2.35373117	30	0	-2.01426883	30	0
-2.19773117	30	0	-1.85826883	30	0
-2.04173117	30	0	-1.70226883	30	0
-1.88573117	30	0	-1.54626883	30	0
-1.72973117	30	0	-1.39026883	30	0
-1.57373117	30	0	-1.23426883	30	0
-1.41773117	30	0	-1.07826883	30	0
-1.26173117	30	0	-0.92226883	30	0
-1.10573117	30	0	-0.76626883	30	0
-0.94973117	30	0	-0.61026883	30	0
-0.79373117	30	0	-0.45426883	30	0
-0.63773117	30	0	-0.29826883	30	0
-0.48173117	30	0	-0.14226883	30	0
-0.32573117	30	0	0.01373117	30	0
-0.16973117	30	0	0.16973117	30	0
-0.16973117	30	0	0.16973117	30	0
