0	0
0.008	0
0.016	0
0.024	0
0.032	0
0.04	0
0.032	0
0.024	0
0.016	0
0.008	0
0	0
-0.008	0
-0.016	0
-0.024	0
-0.032	0
-0.04	0
-0.032	0
-0.024	0
-0.016	0
-0.008	0
0	0
0	0.008
0	0.016
0	0.024
0	0.032
0	0.04
0	0.032
0	0.024
0	0.016
0	0.008
0	0
0	-0.008
0	-0.016
0	-0.024
0	-0.032
0	-0.04
0	-0.032
0	-0.024
0	-0.016
0	-0.008
0	0
0	0.008
0	0.016
0	0.024
0	0.032
0	0.04
0	0.032
0	0.024
0	0.016
0	0.008
0	0
0	-0.008
0	-0.016
0	-0.024
0	-0.032
0	-0.04
0	-0.032
0	-0.024
0	-0.016
0	-0.008
0	0
0.008	0
0.016	0
0.024	0
0.032	0
0.04	0
0.032	0
0.024	0
0.016	0
0.008	0
0	0
-0.008	0
-0.016	0
-0.024	0
-0.032	0
-0.04	0
-0.032	0
-0.024	0
-0.016	0
-0.008	0
0	0
0.008	0
0.016	0
0.024	0
0.032	0
0.04	0
0.032	0
0.024	0
0.016	0
0.008	0
0	0
-0.008	0
-0.016	0
-0.024	0
-0.032	0
-0.04	0
-0.032	0
-0.024	0
-0.016	0
-0.008	0
0	0
0	0.008
0	0.016
0	0.024
0	0.032
0	0.04
0	0.032
0	0.024
0	0.016
0	0.008
0	0
0	-0.008
0	-0.016
0	-0.024
0	-0.032
0	-0.04
0	-0.032
0	-0.024
0	-0.016
0	-0.008
0	0
0	0.008
0	0.016
0	0.024
0	0.032
0	0.04
0	0.032
0	0.024
0	0.016
0	0.008
0	0
0	-0.008
0	-0.016
0	-0.024
0	-0.032
0	-0.04
0	-0.032
0	-0.024
0	-0.016
0	-0.008
0	0
0.008	0
0.016	0
0.024	0
0.032	0
0.04	0
0.032	0
0.024	0
0.016	0
0.008	0
0	0
-0.008	0
-0.016	0
-0.024	0
-0.032	0
-0.04	0
-0.032	0
-0.024	0
-0.016	0
-0.008	0
0	0
