0.000	0.000
0.033	0.000
0.067	0.000
0.100	0.000
0.133	0.000
0.167	0.000
0.200	0.000
0.233	0.000
0.267	0.000
0.300	0.000
0.333	0.000
0.367	0.000
0.400	0.000
0.433	0.000
0.467	0.000
0.500	0.000
0.467	0.000
0.433	0.000
0.400	0.000
0.367	0.000
0.333	0.000
0.300	0.000
0.267	0.000
0.233	0.000
0.200	0.000
0.167	0.000
0.133	0.000
0.100	0.000
0.067	0.000
0.033	0.000
0.000	0.000
-0.033	0.000
-0.067	0.000
-0.100	0.000
-0.133	0.000
-0.167	0.000
-0.200	0.000
-0.233	0.000
-0.267	0.000
-0.300	0.000
-0.333	0.000
-0.367	0.000
-0.400	0.000
-0.433	0.000
-0.467	0.000
-0.500	0.000
-0.467	0.000
-0.433	0.000
-0.400	0.000
-0.367	0.000
-0.333	0.000
-0.300	0.000
-0.267	0.000
-0.233	0.000
-0.200	0.000
-0.167	0.000
-0.133	0.000
-0.100	0.000
-0.067	0.000
-0.033	0.000
0.000	0.000
0.000	0.040
0.000	0.080
0.000	0.120
0.000	0.160
0.000	0.200
0.000	0.240
0.000	0.280
0.000	0.320
0.000	0.360
0.000	0.400
0.000	0.440
0.000	0.480
0.000	0.520
0.000	0.560
0.000	0.600
0.000	0.560
0.000	0.520
0.000	0.480
0.000	0.440
0.000	0.400
0.000	0.360
0.000	0.320
0.000	0.280
0.000	0.240
0.000	0.200
0.000	0.160
0.000	0.120
0.000	0.080
0.000	0.040
0.000	0.000
0.000	-0.060
0.000	-0.120
0.000	-0.180
0.000	-0.240
0.000	-0.300
0.000	-0.360
0.000	-0.420
0.000	-0.480
0.000	-0.540
0.000	-0.600
0.000	-0.660
0.000	-0.720
0.000	-0.780
0.000	-0.840
0.000	-0.900
0.000	-0.840
0.000	-0.780
0.000	-0.720
0.000	-0.660
0.000	-0.600
0.000	-0.540
0.000	-0.480
0.000	-0.420
0.000	-0.360
0.000	-0.300
0.000	-0.240
0.000	-0.180
0.000	-0.120
0.000	-0.060
0.000	0.000
0.000	0.000
0.033	0.000
0.067	0.000
0.100	0.000
0.133	0.000
0.167	0.000
0.200	0.000
0.233	0.000
0.267	0.000
0.300	0.000
0.333	0.000
0.367	0.000
0.400	0.000
0.433	0.000
0.467	0.000
0.500	0.000
0.467	0.000
0.433	0.000
0.400	0.000
0.367	0.000
0.333	0.000
0.300	0.000
0.267	0.000
0.233	0.000
0.200	0.000
0.167	0.000
0.133	0.000
0.100	0.000
0.067	0.000
0.033	0.000
0.000	0.000
-0.033	0.000
-0.067	0.000
-0.100	0.000
-0.133	0.000
-0.167	0.000
-0.200	0.000
-0.233	0.000
-0.267	0.000
-0.300	0.000
-0.333	0.000
-0.367	0.000
-0.400	0.000
-0.433	0.000
-0.467	0.000
-0.500	0.000
-0.467	0.000
-0.433	0.000
-0.400	0.000
-0.367	0.000
-0.333	0.000
-0.300	0.000
-0.267	0.000
-0.233	0.000
-0.200	0.000
-0.167	0.000
-0.133	0.000
-0.100	0.000
-0.067	0.000
-0.033	0.000
0.000	0.000
0.000	0.040
0.000	0.080
0.000	0.120
0.000	0.160
0.000	0.200
0.000	0.240
0.000	0.280
0.000	0.320
0.000	0.360
0.000	0.400
0.000	0.440
0.000	0.480
0.000	0.520
0.000	0.560
0.000	0.600
0.000	0.560
0.000	0.520
0.000	0.480
0.000	0.440
0.000	0.400
0.000	0.360
0.000	0.320
0.000	0.280
0.000	0.240
0.000	0.200
0.000	0.160
0.000	0.120
0.000	0.080
0.000	0.040
0.000	0.000
0.000	-0.060
0.000	-0.120
0.000	-0.180
0.000	-0.240
0.000	-0.300
0.000	-0.360
0.000	-0.420
0.000	-0.480
0.000	-0.540
0.000	-0.600
0.000	-0.660
0.000	-0.720
0.000	-0.780
0.000	-0.840
0.000	-0.900
0.000	-0.840
0.000	-0.780
0.000	-0.720
0.000	-0.660
0.000	-0.600
0.000	-0.540
0.000	-0.480
0.000	-0.420
0.000	-0.360
0.000	-0.300
0.000	-0.240
0.000	-0.180
0.000	-0.120
0.000	-0.060
0.000	0.000
