0	300
0.145833333	300
0	300
-0.145833333	300
0	300
0.291666667	300
0	300
-0.291666667	300
0	300
0.4375	300
0	300
-0.4375	300
0	300
0.583333333	300
0	300
-0.583333333	300
0	300
0.729166667	300
0	300
-0.729166667	300
0	300
0.875	300
0	300
-0.875	300
0	300
1.020833333	300
0	300
-1.020833333	300
0	300
1.166666667	300
0	300
-1.166666667	300
0	300
1.3125	300
0	300
-1.3125	300
0	300
1.458333333	300
0	300
-1.458333333	300
0	300
1.604166667	300
0	300
-1.604166667	300
0	300
1.75	300
0	300
-1.75	300
0	300
