0.00000   	0.00000   	0.00000   
0.00000   	189.77679 	0.00000   
0.00000   	379.55357 	0.00000   
0.00000   	569.33036 	0.00000   
0.00000   	759.10714 	0.00000   
0.00000   	948.88393 	0.00000   
0.00000   	1138.66071	0.00000   
0.00000   	1328.43750	0.00000   
0.00000   	1518.21429	0.00000   
0.00000   	1707.99107	0.00000   
0.00000   	1897.76786	0.00000   
0.00000   	2087.54464	0.00000   
0.00000   	2277.32143	0.00000   
0.00000   	2467.09821	0.00000   
0.00000   	2656.87500	0.00000   
0.00150   	2656.87500	0.00000   
0.00300   	2656.87500	0.00000   
0.00450   	2656.87500	0.00000   
0.00600   	2656.87500	0.00000   
0.00750   	2656.87500	0.00000   
0.00900   	2656.87500	0.00000   
0.01050   	2656.87500	0.00000   
0.01200   	2656.87500	0.00000   
0.01350   	2656.87500	0.00000   
0.01500   	2656.87500	0.00000   
0.01650   	2656.87500	0.00000   
0.01800   	2656.87500	0.00000   
0.01950   	2656.87500	0.00000   
0.02100   	2656.87500	0.00000   
0.02250   	2656.87500	0.00000   
0.02100   	2656.87500	0.00000   
0.01950   	2656.87500	0.00000   
0.01800   	2656.87500	0.00000   
0.01650   	2656.87500	0.00000   
0.01500   	2656.87500	0.00000   
0.01350   	2656.87500	0.00000   
0.01200   	2656.87500	0.00000   
0.01050   	2656.87500	0.00000   
0.00900   	2656.87500	0.00000   
0.00750   	2656.87500	0.00000   
0.00600   	2656.87500	0.00000   
0.00450   	2656.87500	0.00000   
0.00300   	2656.87500	0.00000   
0.00150   	2656.87500	0.00000   
0.00000   	2656.87500	0.00000   
-0.00150  	2656.87500	0.00000   
-0.00300  	2656.87500	0.00000   
-0.00450  	2656.87500	0.00000   
-0.00600  	2656.87500	0.00000   
-0.00750  	2656.87500	0.00000   
-0.00900  	2656.87500	0.00000   
-0.01050  	2656.87500	0.00000   
-0.01200  	2656.87500	0.00000   
-0.01350  	2656.87500	0.00000   
-0.01500  	2656.87500	0.00000   
-0.01650  	2656.87500	0.00000   
-0.01800  	2656.87500	0.00000   
-0.01950  	2656.87500	0.00000   
-0.02100  	2656.87500	0.00000   
-0.02250  	2656.87500	0.00000   
-0.02100  	2656.87500	0.00000   
-0.01950  	2656.87500	0.00000   
-0.01800  	2656.87500	0.00000   
-0.01650  	2656.87500	0.00000   
-0.01500  	2656.87500	0.00000   
-0.01350  	2656.87500	0.00000   
-0.01200  	2656.87500	0.00000   
-0.01050  	2656.87500	0.00000   
-0.00900  	2656.87500	0.00000   
-0.00750  	2656.87500	0.00000   
-0.00600  	2656.87500	0.00000   
-0.00450  	2656.87500	0.00000   
-0.00300  	2656.87500	0.00000   
-0.00150  	2656.87500	0.00000   
0.00000   	2656.87500	0.00000   
0.00150   	2656.87500	0.00000   
0.00300   	2656.87500	0.00000   
0.00450   	2656.87500	0.00000   
0.00600   	2656.87500	0.00000   
0.00750   	2656.87500	0.00000   
0.00900   	2656.87500	0.00000   
0.01050   	2656.87500	0.00000   
0.01200   	2656.87500	0.00000   
0.01350   	2656.87500	0.00000   
0.01500   	2656.87500	0.00000   
0.01650   	2656.87500	0.00000   
0.01800   	2656.87500	0.00000   
0.01950   	2656.87500	0.00000   
0.02100   	2656.87500	0.00000   
0.02250   	2656.87500	0.00000   
0.02100   	2656.87500	0.00000   
0.01950   	2656.87500	0.00000   
0.01800   	2656.87500	0.00000   
0.01650   	2656.87500	0.00000   
0.01500   	2656.87500	0.00000   
0.01350   	2656.87500	0.00000   
0.01200   	2656.87500	0.00000   
0.01050   	2656.87500	0.00000   
0.00900   	2656.87500	0.00000   
0.00750   	2656.87500	0.00000   
0.00600   	2656.87500	0.00000   
0.00450   	2656.87500	0.00000   
0.00300   	2656.87500	0.00000   
0.00150   	2656.87500	0.00000   
0.00000   	2656.87500	0.00000   
-0.00150  	2656.87500	0.00000   
-0.00300  	2656.87500	0.00000   
-0.00450  	2656.87500	0.00000   
-0.00600  	2656.87500	0.00000   
-0.00750  	2656.87500	0.00000   
-0.00900  	2656.87500	0.00000   
-0.01050  	2656.87500	0.00000   
-0.01200  	2656.87500	0.00000   
-0.01350  	2656.87500	0.00000   
-0.01500  	2656.87500	0.00000   
-0.01650  	2656.87500	0.00000   
-0.01800  	2656.87500	0.00000   
-0.01950  	2656.87500	0.00000   
-0.02100  	2656.87500	0.00000   
-0.02250  	2656.87500	0.00000   
-0.02100  	2656.87500	0.00000   
-0.01950  	2656.87500	0.00000   
-0.01800  	2656.87500	0.00000   
-0.01650  	2656.87500	0.00000   
-0.01500  	2656.87500	0.00000   
-0.01350  	2656.87500	0.00000   
-0.01200  	2656.87500	0.00000   
-0.01050  	2656.87500	0.00000   
-0.00900  	2656.87500	0.00000   
-0.00750  	2656.87500	0.00000   
-0.00600  	2656.87500	0.00000   
-0.00450  	2656.87500	0.00000   
-0.00300  	2656.87500	0.00000   
-0.00150  	2656.87500	0.00000   
0.00000   	2656.87500	0.00000   
0.00250   	2656.87500	0.00000   
0.00500   	2656.87500	0.00000   
0.00750   	2656.87500	0.00000   
0.01000   	2656.87500	0.00000   
0.01250   	2656.87500	0.00000   
0.01500   	2656.87500	0.00000   
0.01750   	2656.87500	0.00000   
0.02000   	2656.87500	0.00000   
0.02250   	2656.87500	0.00000   
0.02500   	2656.87500	0.00000   
0.02750   	2656.87500	0.00000   
0.03000   	2656.87500	0.00000   
0.03250   	2656.87500	0.00000   
0.03500   	2656.87500	0.00000   
0.03750   	2656.87500	0.00000   
0.03500   	2656.87500	0.00000   
0.03250   	2656.87500	0.00000   
0.03000   	2656.87500	0.00000   
0.02750   	2656.87500	0.00000   
0.02500   	2656.87500	0.00000   
0.02250   	2656.87500	0.00000   
0.02000   	2656.87500	0.00000   
