0	0.0000E+00	40	0	0.0000E+00	10
0.1	-1.7453E-03	40	0.1	-1.7453E-03	10
0.2	-3.4906E-03	40	0.2	-3.4906E-03	10
0.3	-5.2359E-03	40	0.3	-5.2359E-03	10
0.4	-6.9812E-03	40	0.4	-6.9812E-03	10
0.5	-8.7265E-03	40	0.5	-8.7265E-03	10
0.4	-6.9813E-03	40	0.4	-6.9813E-03	10
0.3	-5.2361E-03	40	0.3	-5.2361E-03	10
0.2	-3.4909E-03	40	0.2	-3.4909E-03	10
0.1	-1.7457E-03	40	0.1	-1.7457E-03	10
0	-5.0000E-07	40	0	-5.0000E-07	10
-0.1	1.7447E-03	40	-0.1	1.7447E-03	10
-0.2	3.4899E-03	40	-0.2	3.4899E-03	10
-0.3	5.2351E-03	40	-0.3	5.2351E-03	10
-0.4	6.9803E-03	40	-0.4	6.9803E-03	10
-0.5	8.7255E-03	40	-0.5	8.7255E-03	10
-0.4	6.9812E-03	40	-0.4	6.9812E-03	10
-0.3	5.2369E-03	40	-0.3	5.2369E-03	10
-0.2	3.4926E-03	40	-0.2	3.4926E-03	10
-0.1	1.7483E-03	40	-0.1	1.7483E-03	10
0	0.0000E+00	40	0	0.0000E+00	10
