0	0	0	0	0	1000
0.05	0	0	0	0	1000
0	0	0	0	0	1000
-0.05	0	0	0	0	1000
0	0	0	0	0	1000
0	0.05	0	0	0	1000
0	0	0	0	0	1000
0	-0.05	0	0	0	1000
0	0	0	0	0	1000
0	0	0.002	0	0	1000
0	0	0	0	0	1000
0	0	-0.002	0	0	1000
0	0	0	0	0	1000
0	0	0	0.002	0	1000
0	0	0	0	0	1000
0	0	0	-0.002	0	1000
0	0	0	0	0	1000
0	0	0	0	0.0002	1000
0	0	0	0	0	1000
0	0	0	0	-0.0002	1000
0	0	0	0	0	1000
0.05	0	0	0	0	1500
0	0	0	0	0	1500
-0.05	0	0	0	0	1500
0	0	0	0	0	1500
0	0.05	0	0	0	1500
0	0	0	0	0	1500
0	-0.05	0	0	0	1500
0	0	0	0	0	1500
0	0	0.002	0	0	1500
0	0	0	0	0	1500
0	0	-0.002	0	0	1500
0	0	0	0	0	1500
0	0	0	0.002	0	1500
0	0	0	0	0	1500
0	0	0	-0.002	0	1500
0	0	0	0	0	1500
0	0	0	0	0.0002	1500
0	0	0	0	0	1500
0	0	0	0	-0.0002	1500
0	0	0	0	0	1500
