0.00001370	0.00000670	0.00000000
0.00001371	0.00000670	377.69839939
0.00001374	0.00000669	755.39679878
0.00001382	0.00000669	1133.09519817
0.00001394	0.00000669	1510.79359756
0.00001407	0.00000668	1794.07020721
0.00001422	0.00000667	1794.07723249
0.00001437	0.00000666	1794.08074513
0.00001453	0.00000665	1794.08777041
0.00001470	0.00000663	1794.09479569
0.00001489	0.00000662	1794.10533361
0.00001510	0.00000660	1794.11235889
0.00001532	0.00000659	1794.11938417
0.00001554	0.00000658	1794.12289681
0.00001572	0.00000657	1794.12992209
0.00001586	0.00000656	1794.13343473
0.00001592	0.00000655	1794.13694737
0.00001593	0.00000655	1794.13694737
0.00001587	0.00000655	1794.14046001
0.00001575	0.00000656	1794.13694737
0.00001559	0.00000657	1794.13343473
0.00001540	0.00000658	1794.12640945
0.00001523	0.00000659	1794.11587153
0.00001512	0.00000661	1794.10533361
0.00001506	0.00000662	1794.09830833
0.00001505	0.00000663	1794.09128305
0.00001524	0.00000662	1794.09128305
0.00001584	0.00000659	1794.09479569
0.00001706	0.00000653	1794.11587153
0.00001893	0.00000644	1794.15451056
0.00002082	0.00000632	1794.20720016
0.00002237	0.00000619	1794.28096560
0.00002453	0.00000603	1794.36175631
0.00002859	0.00000579	1794.46713550
0.00003561	0.00000542	1794.60412845
0.00004606	0.00000489	1794.79381100
0.00005948	0.00000417	1795.06428426
0.00007435	0.00000330	1795.44013671
0.00008685	0.00000239	1795.92488099
0.00009368	0.00000162	1796.46231487
0.00009345	0.00000110	1796.95057179
0.00008686	0.00000097	1797.27022201
0.00007726	0.00000121	1797.32291161
0.00006827	0.00000180	1797.04190043
0.00006365	0.00000257	1796.44826431
0.00006481	0.00000336	1795.66494565
0.00007041	0.00000399	1794.89919019
0.00007715	0.00000434	1794.37229423
0.00007939	0.00000444	1794.22476336
0.00007400	0.00000434	1794.48118606
0.00006242	0.00000409	1795.04672106
0.00004875	0.00000380	1795.73168581
0.00003504	0.00000368	1796.27263233
0.00002254	0.00000393	1796.42367583
0.00001323	0.00000462	1796.04431074
0.00000715	0.00000571	1795.18371401
0.00000409	0.00000705	1794.02103025
0.00000160	0.00000843	1792.80214427
-0.00000540	0.00000974	1791.77645346
-0.00001997	0.00001088	1791.13012775
-0.00004002	0.00001172	1790.93693257
-0.00005953	0.00001213	1791.13715303
-0.00007183	0.00001207	1791.56218244
-0.00007120	0.00001153	1792.05043936
-0.00005546	0.00001055	1792.49303197
-0.00002673	0.00000921	1792.90049818
0.00000885	0.00000763	1793.33606551
0.00004296	0.00000594	1793.90862578
0.00006662	0.00000437	1794.67789389
0.00007481	0.00000314	1795.59820550
0.00006994	0.00000233	1796.51149183
0.00005821	0.00000198	1797.17889338
0.00004559	0.00000214	1797.40370232
0.00003671	0.00000280	1797.05595099
0.00003676	0.00000372	1796.17076577
0.00004719	0.00000463	1794.98700618
0.00006653	0.00000517	1793.88754994
0.00008978	0.00000509	1793.28337591
0.00010593	0.00000445	1793.41334358
0.00010743	0.00000346	1794.31257935
0.00009284	0.00000239	1795.74924900
